country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,year,month,continent
United Kingdom,GBR,2021-04-13,40496685,32326604,8170081,443655,59.37,47.39,11.98,6505,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,April,Europe
United Kingdom,GBR,2021-04-28,48138009,34094048,14043961,526822,70.58,49.99,20.59,7724,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,April,Europe
United Kingdom,GBR,2021-04-29,48752144,34216616,14535528,534262,71.48,50.17,21.31,7833,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,April,Europe
United Kingdom,GBR,2021-04-30,49319518,34362205,14957313,529487,72.31,50.38,21.93,7763,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,April,Europe
United Kingdom,GBR,2021-09-05,53328845,35472295,17856550,461576,78.19,52.01,26.18,6767,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,September,Europe
United Kingdom,GBR,2021-10-05,53675733,35587348,18088385,482546,78.7,52.18,26.52,7075,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-11-05,54160993,35722461,18438532,496918,79.41,52.37,27.03,7285,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,November,Europe
United Kingdom,GBR,2021-12-05,54797640,35906671,18890969,510250,80.34,52.64,27.7,7481,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,December,Europe
United Kingdom,GBR,2021-05-13,55434965,36115955,19319010,514372,81.27,52.95,28.32,7541,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,May,Europe
United Kingdom,GBR,2021-05-14,56048435,36336023,19712412,516464,82.17,53.27,28.9,7572,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,May,Europe
United Kingdom,GBR,2021-05-15,56677012,36573354,20103658,519423,83.1,53.62,29.47,7615,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,May,Europe
United Kingdom,GBR,2021-10-21,95090089,49603139,45486950,65386,139.41,72.72,66.69,959,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-01-09,91155368,48131996,43023372,151475,133.64,70.57,63.08,2221,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,January,Europe
United Kingdom,GBR,2021-10-19,94939084,49505327,45433757,63769,139.19,72.58,66.61,935,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-10-17,94800164,49422753,45377411,60580,138.99,72.46,66.53,888,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-10-13,94560905,49291665,45269240,59096,138.64,72.27,66.37,866,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-12-10,94492698,49252939,45239759,58124,138.54,72.21,66.33,852,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,December,Europe
United Kingdom,GBR,2021-11-10,94428905,49216092,45212813,58999,138.44,72.16,66.29,865,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,November,Europe
United Kingdom,GBR,2021-10-10,94376101,49186920,45189181,61028,138.37,72.11,66.25,895,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-09-10,94334544,49164814,45169730,61614,138.31,72.08,66.22,903,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,September,Europe
United Kingdom,GBR,2021-09-16,92826532,48523798,44302734,92941,136.1,71.14,64.95,1363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,September,Europe
United Kingdom,GBR,2021-09-15,92739508,48500747,44238761,98005,135.97,71.11,64.86,1437,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,September,Europe
United Kingdom,GBR,2021-09-14,92651816,48476345,44175471,101634,135.84,71.07,64.77,1490,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,September,Europe
United Kingdom,GBR,2021-09-13,92567446,48458700,44108746,105648,135.72,71.05,64.67,1549,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,September,Europe
United Kingdom,GBR,2021-12-09,92487365,48439272,44048093,108881,135.6,71.02,64.58,1596,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,December,Europe
United Kingdom,GBR,2021-11-09,92419795,48424317,43995478,112798,135.5,71.0,64.5,1654,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,November,Europe
United Kingdom,GBR,2021-10-09,92293823,48396404,43897419,119032,135.31,70.96,64.36,1745,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-10-18,94863415,49462425,45400990,62073,139.08,72.52,66.56,910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-10-20,95014529,49554407,45460122,64803,139.3,72.65,66.65,950,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,October,Europe
United Kingdom,GBR,2021-05-16,56992075,36704672,20287403,523319,83.56,53.81,29.74,7672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,2021,May,Europe
United States,USA,2021-04-17,205871913,129494179,82471151,3200601,61.21,38.5,24.52,9516,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,April,North America
United States,USA,2021-01-29,27884661,22858318,4780888,1253815,8.29,6.8,1.42,3728,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-28,26193682,21698606,4263056,1235330,7.79,6.45,1.27,3673,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-27,24652634,20687970,3801053,1161050,7.33,6.15,1.13,3452,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-26,23540994,19902237,3481921,1119058,7.0,5.92,1.04,3327,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-25,22734243,19252279,3346390,1126251,6.76,5.72,0.99,3349,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-24,21848655,18502131,3216836,1122182,6.5,5.5,0.96,3337,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-23,20537990,17390345,3027865,1057387,6.11,5.17,0.9,3144,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-22,19107959,16243093,2756953,975540,5.68,4.83,0.82,2901,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-30,29577902,24064165,5259693,1291416,8.79,7.16,1.56,3840,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-21,17546374,15053257,2394961,913912,5.22,4.48,0.71,2717,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-19,15707588,13595803,2023124,911493,4.67,4.04,0.6,2710,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-15,12279180,10595866,1610524,798707,3.65,3.15,0.48,2375,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-01-14,11148991,9690757,1342086,747082,3.31,2.88,0.4,2221,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-07-25,341818968,188472188,163025726,582659,101.63,56.04,48.47,1732,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-07-26,342212051,188729282,163173366,566374,101.75,56.12,48.52,1684,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-07-27,342607540,188996475,163312474,588024,101.87,56.19,48.56,1748,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-07-28,343361524,189494180,163588042,608380,102.09,56.34,48.64,1809,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-07-29,344071595,189945907,163868916,615404,102.3,56.48,48.72,1830,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-01-20,16525281,14270441,2161419,892403,4.91,4.24,0.64,2653,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-07-30,344928514,190509183,164184080,652085,102.56,56.64,48.82,1939,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-01-31,31123299,25201143,5657142,1324949,9.25,7.49,1.68,3939,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-02-02,32780860,26440836,6064792,1319981,9.75,7.86,1.8,3925,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-28,75236003,49772180,24779920,1735053,22.37,14.8,7.37,5159,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-27,72806180,48435536,23698627,1645240,21.65,14.4,7.05,4892,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-26,70454064,47184199,22613359,1552717,20.95,14.03,6.72,4617,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-25,68274117,46074392,21555117,1505193,20.3,13.7,6.41,4475,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-24,66464947,45237143,20607261,1454731,19.76,13.45,6.13,4325,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-23,65032083,44544969,19882544,1401674,19.34,13.24,5.91,4168,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-22,64177474,44138118,19438495,1446445,19.08,13.12,5.78,4301,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-21,63090634,43628092,18865319,1458040,18.76,12.97,5.61,4335,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-01-02,32222402,26023153,5927847,1355451,9.58,7.74,1.76,4030,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-02-20,61289500,42809595,17895667,1521088,18.22,12.73,5.32,4523,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-02-18,57737767,41021049,16162358,1621071,17.17,12.2,4.81,4820,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-09-02,43206190,32867213,9840429,1489333,12.85,9.77,2.93,4428,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-08-02,42417617,32340146,9518015,1456459,12.61,9.62,2.83,4331,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,August,North America
United States,USA,2021-07-02,41210937,31579100,9147185,1441091,12.25,9.39,2.72,4285,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-06-02,39037964,30250964,8317180,1351437,11.61,8.99,2.47,4018,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,June,North America
United States,USA,2021-05-02,36819212,28909497,7503864,1276364,10.95,8.6,2.23,3795,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,May,North America
United States,USA,2021-04-02,35203710,27905197,6926050,1287147,10.47,8.3,2.06,3827,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,April,North America
United States,USA,2021-03-02,33878254,27154956,6436931,1317946,10.07,8.07,1.91,3919,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,March,North America
United States,USA,2021-02-19,59585043,41977401,17039118,1596355,17.72,12.48,5.07,4746,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-01-03,76899987,50732997,25466405,1817502,22.86,15.08,7.57,5404,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-07-31,345640466,190982149,164446964,657213,102.77,56.79,48.9,1954,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,July,North America
United States,USA,2021-02-08,346924345,191818585,164919666,673185,103.15,57.03,49.04,2002,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-09-15,382294795,210361099,179695287,762809,113.67,62.55,53.43,2268,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-16,383038403,210700361,180086143,773763,113.89,62.65,53.55,2301,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-17,383994877,211097597,180572171,775023,114.17,62.77,53.69,2304,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-18,384911290,211489242,181035022,777010,114.45,62.88,53.83,2310,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-19,385586012,211776515,181382976,763444,114.65,62.97,53.93,2270,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-27,390664923,213657193,183888907,632435,116.16,63.53,54.68,1880,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-29,391992662,214043376,184335263,642707,116.55,63.64,54.81,1911,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-30,392909995,214332261,184601450,726899,116.82,63.73,54.89,2161,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-09-14,381453265,209982936,179289983,779698,113.42,62.43,53.31,2318,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-01-10,393756866,214597690,184852416,741394,117.08,63.81,54.96,2204,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-03-10,395934825,215233625,185492579,831500,117.72,64.0,55.15,2472,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,March,North America
United States,USA,2021-04-10,396919564,215502382,185788098,893520,118.02,64.08,55.24,2657,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,April,North America
United States,USA,2021-05-10,397718055,215737487,186060146,912752,118.25,64.15,55.32,2714,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,May,North America
United States,USA,2021-06-10,398675414,216012495,186385751,954679,118.54,64.23,55.42,2839,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,June,North America
United States,USA,2021-10-18,408797942,218973123,189292559,829568,121.55,65.11,56.28,2467,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,October,North America
United States,USA,2021-10-19,409438987,219161368,189487793,837452,121.74,65.16,56.34,2490,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,October,North America
United States,USA,2021-10-20,410189737,219381466,189709710,831213,121.96,65.23,56.41,2471,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,October,North America
United States,USA,2021-10-21,411010650,219624445,189924447,795156,122.21,65.3,56.47,2364,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,October,North America
United States,USA,2021-02-10,394690283,214870696,185143698,759656,117.35,63.89,55.05,2259,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-01-08,346456669,191498983,164757423,662529,103.01,56.94,48.99,1970,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,January,North America
United States,USA,2021-09-13,380831725,209701005,178982950,762643,113.23,62.35,53.22,2268,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,September,North America
United States,USA,2021-02-09,372116617,205911640,174973937,906992,110.64,61.22,52.03,2697,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,February,North America
United States,USA,2021-03-08,347377149,192120576,165081416,681373,103.29,57.12,49.08,2026,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,March,North America
United States,USA,2021-04-08,348102478,192614017,165334987,677279,103.5,57.27,49.16,2014,"Johnson&Johnson, Moderna, Pfizer/BioNTech",Centers for Disease Control and Prevention,2021,April,North America
